run,bn,heuristic,time
55,diabetes,MF,0.000204
55,diabetes,WMF,0.000178
55,diabetes,PE,0.000209
56,diabetes,MN,1.87659
56,diabetes,MW,0.000196
56,diabetes,MF,0.000176
56,diabetes,WMF,0.000141
56,diabetes,PE,0.000218
57,diabetes,MN,1.03851
57,diabetes,MW,0.000163
57,diabetes,MF,0.000174
57,diabetes,WMF,0.00016
57,diabetes,PE,0.000219
58,diabetes,MN,2.21462
58,diabetes,MW,0.000172
58,diabetes,MF,0.00018
58,diabetes,WMF,0.000154
58,diabetes,PE,0.000187
59,diabetes,MN,1.57085
59,diabetes,MW,0.000216
59,diabetes,MF,0.000145
59,diabetes,WMF,0.00014
59,diabetes,PE,0.000196
60,diabetes,MN,0.544986
60,diabetes,MW,0.000168
60,diabetes,MF,0.000195
60,diabetes,WMF,0.000166
60,diabetes,PE,0.000145
61,diabetes,MN,2.22472
61,diabetes,MW,0.00016
61,diabetes,MF,0.000174
61,diabetes,WMF,0.000161
61,diabetes,PE,0.000147
62,diabetes,MN,1.8781
62,diabetes,MW,0.00018
62,diabetes,MF,0.000146
62,diabetes,WMF,0.000162
62,diabetes,PE,0.00016
63,diabetes,MN,1.79662
63,diabetes,MW,0.000174
63,diabetes,MF,0.000213
63,diabetes,WMF,0.000164
63,diabetes,PE,0.000139
64,diabetes,MN,1.44154
64,diabetes,MW,0.000183
64,diabetes,MF,0.000167
64,diabetes,WMF,0.00016
64,diabetes,PE,0.000178
65,diabetes,MN,0.930988
65,diabetes,MW,0.000175
65,diabetes,MF,0.000197
65,diabetes,WMF,0.000189
65,diabetes,PE,0.00014
66,diabetes,MN,0.651292
66,diabetes,MW,0.0002
66,diabetes,MF,0.000176
66,diabetes,WMF,0.000177
66,diabetes,PE,0.000183
67,diabetes,MN,0.496014
67,diabetes,MW,0.000197
67,diabetes,MF,0.000141
67,diabetes,WMF,0.000136
67,diabetes,PE,0.000178
68,diabetes,MN,0.632344
68,diabetes,MW,0.000163
68,diabetes,MF,0.000183
68,diabetes,WMF,0.000162
68,diabetes,PE,0.000139
69,diabetes,MN,2.0725
69,diabetes,MW,0.000193
69,diabetes,MF,0.0002
69,diabetes,WMF,0.000157
69,diabetes,PE,0.000146
70,diabetes,MN,1.04248
70,diabetes,MW,0.000182
70,diabetes,MF,0.000147
70,diabetes,WMF,0.000194
70,diabetes,PE,0.000182
71,diabetes,MN,1.39065
71,diabetes,MW,0.000176
71,diabetes,MF,0.000188
71,diabetes,WMF,0.000141
71,diabetes,PE,0.00018
72,diabetes,MN,0.521664
72,diabetes,MW,0.000175
72,diabetes,MF,0.000167
72,diabetes,WMF,0.000177
72,diabetes,PE,0.00018
73,diabetes,MN,1.16112
73,diabetes,MW,0.000198
73,diabetes,MF,0.000214
73,diabetes,WMF,0.000167
73,diabetes,PE,0.000171
74,diabetes,MN,3.33211
74,diabetes,MW,0.00018
74,diabetes,MF,0.000149
74,diabetes,WMF,0.000179
74,diabetes,PE,0.000173
75,diabetes,MN,0.860223
75,diabetes,MW,0.000182
75,diabetes,MF,0.000198
75,diabetes,WMF,0.000169
75,diabetes,PE,0.000185
76,diabetes,MN,1.5183
76,diabetes,MW,0.000168
76,diabetes,MF,0.000198
76,diabetes,WMF,0.000165
76,diabetes,PE,0.000137
77,diabetes,MN,1.19312
77,diabetes,MW,0.0002
77,diabetes,MF,0.000182
77,diabetes,WMF,0.000158
77,diabetes,PE,0.000224
78,diabetes,MN,0.817595
78,diabetes,MW,0.000168
78,diabetes,MF,0.000198
78,diabetes,WMF,0.00016
78,diabetes,PE,0.000138
79,diabetes,MN,0.545037
79,diabetes,MW,0.000179
79,diabetes,MF,0.000169
79,diabetes,WMF,0.00017
79,diabetes,PE,0.000182
80,diabetes,MN,2.1706
80,diabetes,MW,0.000199
80,diabetes,MF,0.000167
80,diabetes,WMF,0.000157
80,diabetes,PE,0.000152
81,diabetes,MN,1.83526
81,diabetes,MW,0.000147
81,diabetes,MF,0.000235
81,diabetes,WMF,0.000133
81,diabetes,PE,0.000195
82,diabetes,MN,0.696438
82,diabetes,MW,0.000141
82,diabetes,MF,0.000177
82,diabetes,WMF,0.000165
82,diabetes,PE,0.000181
83,diabetes,MN,0.680464
83,diabetes,MW,0.000196
83,diabetes,MF,0.000217
83,diabetes,WMF,0.000155
83,diabetes,PE,0.000175
84,diabetes,MN,0.547235
84,diabetes,MW,0.000183
84,diabetes,MF,0.000181
84,diabetes,WMF,0.000163
84,diabetes,PE,0.000184
85,diabetes,MN,0.824776
85,diabetes,MW,0.000196
85,diabetes,MF,0.000198
85,diabetes,WMF,0.000138
85,diabetes,PE,0.000198
86,diabetes,MN,0.979782
86,diabetes,MW,0.00015
86,diabetes,MF,0.000165
86,diabetes,WMF,0.000171
86,diabetes,PE,0.000162
87,diabetes,MN,0.821309
87,diabetes,MW,0.000144
87,diabetes,MF,0.00018
87,diabetes,WMF,0.000129
87,diabetes,PE,0.000218
88,diabetes,MN,1.45887
88,diabetes,MW,0.00014
88,diabetes,MF,0.000163
88,diabetes,WMF,0.000135
88,diabetes,PE,0.000138
89,diabetes,MN,0.908003
89,diabetes,MW,0.000193
89,diabetes,MF,0.000149
89,diabetes,WMF,0.000171
89,diabetes,PE,0.000178
90,diabetes,MN,0.665379
90,diabetes,MW,0.000204
90,diabetes,MF,0.000175
90,diabetes,WMF,0.000199
90,diabetes,PE,0.000173
91,diabetes,MN,0.457726
91,diabetes,MW,0.000197
91,diabetes,MF,0.00019
91,diabetes,WMF,0.000177
91,diabetes,PE,0.000172
92,diabetes,MN,1.20852
92,diabetes,MW,0.000148
92,diabetes,MF,0.000188
92,diabetes,WMF,0.000197
92,diabetes,PE,0.000232
93,diabetes,MN,1.0613
93,diabetes,MW,0.000178
93,diabetes,MF,0.0002
93,diabetes,WMF,0.000136
93,diabetes,PE,0.0002
94,diabetes,MN,0.84611
94,diabetes,MW,0.00015
94,diabetes,MF,0.000145
94,diabetes,WMF,0.000143
94,diabetes,PE,0.000205
95,diabetes,MN,1.97117
95,diabetes,MW,0.000143
95,diabetes,MF,0.000163
95,diabetes,WMF,0.000175
95,diabetes,PE,0.000165
96,diabetes,MN,0.906053
96,diabetes,MW,0.000183
96,diabetes,MF,0.000168
96,diabetes,WMF,0.00014
96,diabetes,PE,0.000199
97,diabetes,MN,0.308854
97,diabetes,MW,0.0002
97,diabetes,MF,0.000191
97,diabetes,WMF,0.000159
97,diabetes,PE,0.000169
98,diabetes,MN,1.7516
98,diabetes,MW,0.000194
98,diabetes,MF,0.0002
98,diabetes,WMF,0.00016
98,diabetes,PE,0.000193
99,diabetes,MN,1.33454
99,diabetes,MW,0.000192
99,diabetes,MF,0.000201
99,diabetes,WMF,0.000171
99,diabetes,PE,0.000205
100,diabetes,MN,0.688084
100,diabetes,MW,0.000183
100,diabetes,MF,0.000151
100,diabetes,WMF,0.000163
100,diabetes,PE,0.000184
101,diabetes,MN,0.767829
101,diabetes,MW,0.000173
101,diabetes,MF,0.000213
101,diabetes,WMF,0.000152
101,diabetes,PE,0.000172
102,diabetes,MN,1.28383
102,diabetes,MW,0.000193
102,diabetes,MF,0.000152
102,diabetes,WMF,0.000162
102,diabetes,PE,0.00015
103,diabetes,MN,0.800826
103,diabetes,MW,0.000144
103,diabetes,MF,0.000197
103,diabetes,WMF,0.000169
103,diabetes,PE,0.000201
104,diabetes,MN,2.27618
104,diabetes,MW,0.000172
104,diabetes,MF,0.000206
104,diabetes,WMF,0.000139
104,diabetes,PE,0.00017
105,diabetes,MN,0.554846
105,diabetes,MW,0.00018
105,diabetes,MF,0.000148
105,diabetes,WMF,0.00019
105,diabetes,PE,0.000214
106,diabetes,MN,2.30568
106,diabetes,MW,0.000161
106,diabetes,MF,0.00018
106,diabetes,WMF,0.000159
106,diabetes,PE,0.00017
107,diabetes,MN,0.309854
107,diabetes,MW,0.000179
107,diabetes,MF,0.000143
107,diabetes,WMF,0.000192
107,diabetes,PE,0.000161
108,diabetes,MN,0.528864
108,diabetes,MW,0.000176
108,diabetes,MF,0.000179
108,diabetes,WMF,0.000139
108,diabetes,PE,0.000168
109,diabetes,MN,0.693108
109,diabetes,MW,0.000147
109,diabetes,MF,0.000212
109,diabetes,WMF,0.000209
109,diabetes,PE,0.000159
110,diabetes,MN,1.19342
110,diabetes,MW,0.000191
110,diabetes,MF,0.000148
110,diabetes,WMF,0.000191
110,diabetes,PE,0.000162
