run,bn,heuristic,time
125,barley,PE,2.3e-05
126,barley,MN,0.262014
126,barley,MW,2e-05
126,barley,MF,1.7e-05
126,barley,WMF,1.5e-05
126,barley,PE,1.6e-05
127,barley,MN,0.2617
127,barley,MW,2.1e-05
127,barley,MF,1.7e-05
127,barley,WMF,1.7e-05
127,barley,PE,1.7e-05
128,barley,MN,0.176495
128,barley,MW,2.1e-05
128,barley,MF,1.6e-05
128,barley,WMF,1.6e-05
128,barley,PE,1.6e-05
129,barley,MN,0.254765
129,barley,MW,2.7e-05
129,barley,MF,2.2e-05
129,barley,WMF,1.8e-05
129,barley,PE,2e-05
130,barley,MN,0.266164
130,barley,MW,2e-05
130,barley,MF,1.7e-05
130,barley,WMF,2.6e-05
130,barley,PE,1.6e-05
131,barley,MN,0.186941
131,barley,MW,2.2e-05
131,barley,MF,1.6e-05
131,barley,WMF,1.7e-05
131,barley,PE,1.7e-05
132,barley,MN,0.154698
132,barley,MW,2.1e-05
132,barley,MF,1.5e-05
132,barley,WMF,1.7e-05
132,barley,PE,1.7e-05
133,barley,MN,0.167596
133,barley,MW,2.1e-05
133,barley,MF,1.6e-05
133,barley,WMF,1.7e-05
133,barley,PE,1.6e-05
134,barley,MN,0.183024
134,barley,MW,2.4e-05
134,barley,MF,2e-05
134,barley,WMF,2.1e-05
134,barley,PE,1.9e-05
135,barley,MN,0.155434
135,barley,MW,2.8e-05
135,barley,MF,2.3e-05
135,barley,WMF,1.9e-05
135,barley,PE,2.6e-05
136,barley,MN,0.38271
136,barley,MW,2.1e-05
136,barley,MF,1.6e-05
136,barley,WMF,1.6e-05
136,barley,PE,1.5e-05
137,barley,MN,0.376929
137,barley,MW,1.9e-05
137,barley,MF,1.7e-05
137,barley,WMF,1.7e-05
137,barley,PE,1.5e-05
138,barley,MN,0.413053
138,barley,MW,3.1e-05
138,barley,MF,3.2e-05
138,barley,WMF,2.7e-05
138,barley,PE,2.3e-05
139,barley,MN,0.204343
139,barley,MW,2.4e-05
139,barley,MF,1.9e-05
139,barley,WMF,1.6e-05
139,barley,PE,1.6e-05
140,barley,MN,0.177839
140,barley,MW,2.1e-05
140,barley,MF,1.9e-05
140,barley,WMF,1.9e-05
140,barley,PE,1.8e-05
141,barley,MN,0.19814
141,barley,MW,2.1e-05
141,barley,MF,1.7e-05
141,barley,WMF,1.7e-05
141,barley,PE,1.5e-05
142,barley,MN,0.175028
142,barley,MW,2e-05
142,barley,MF,2.5e-05
142,barley,WMF,2.3e-05
142,barley,PE,1.7e-05
143,barley,MN,0.676069
143,barley,MW,1.9e-05
143,barley,MF,1.7e-05
143,barley,WMF,1.6e-05
143,barley,PE,1.8e-05
144,barley,MN,0.648506
144,barley,MW,2e-05
144,barley,MF,1.7e-05
144,barley,WMF,1.6e-05
144,barley,PE,1.6e-05
145,barley,MN,0.289955
145,barley,MW,2.1e-05
145,barley,MF,1.7e-05
145,barley,WMF,1.7e-05
145,barley,PE,1.7e-05
146,barley,MN,0.262096
146,barley,MW,2.1e-05
146,barley,MF,1.7e-05
146,barley,WMF,2.5e-05
146,barley,PE,1.6e-05
147,barley,MN,3.38711
147,barley,MW,2.8e-05
147,barley,MF,1.5e-05
147,barley,WMF,1.6e-05
147,barley,PE,1.8e-05
148,barley,MN,2.71665
148,barley,MW,2.1e-05
148,barley,MF,1.5e-05
148,barley,WMF,1.7e-05
148,barley,PE,1.6e-05
149,barley,MN,0.272589
149,barley,MW,2e-05
149,barley,MF,1.7e-05
149,barley,WMF,1.5e-05
149,barley,PE,2.5e-05
150,barley,MN,0.245759
150,barley,MW,2.1e-05
150,barley,MF,3.5e-05
150,barley,WMF,2.1e-05
150,barley,PE,1.8e-05
151,barley,MN,0.249838
151,barley,MW,2.4e-05
151,barley,MF,1.7e-05
151,barley,WMF,2.6e-05
151,barley,PE,2e-05
152,barley,MN,2.01082
152,barley,MW,2e-05
152,barley,MF,1.6e-05
152,barley,WMF,1.6e-05
152,barley,PE,1.7e-05
153,barley,MN,0.291856
153,barley,MW,2.2e-05
153,barley,MF,2.6e-05
153,barley,WMF,1.7e-05
153,barley,PE,1.7e-05
154,barley,MN,0.357186
154,barley,MW,3e-05
154,barley,MF,1.7e-05
154,barley,WMF,1.6e-05
154,barley,PE,1.5e-05
155,barley,MN,0.343636
155,barley,MW,2.2e-05
155,barley,MF,1.9e-05
155,barley,WMF,2.1e-05
155,barley,PE,1.7e-05
156,barley,MN,0.252801
156,barley,MW,2.1e-05
156,barley,MF,1.8e-05
156,barley,WMF,1.7e-05
156,barley,PE,1.6e-05
157,barley,MN,0.284666
157,barley,MW,2.1e-05
157,barley,MF,1.6e-05
157,barley,WMF,1.5e-05
157,barley,PE,1.7e-05
158,barley,MN,0.268093
158,barley,MW,2.2e-05
158,barley,MF,2.7e-05
158,barley,WMF,1.6e-05
158,barley,PE,1.7e-05
159,barley,MN,0.268782
159,barley,MW,3e-05
159,barley,MF,2.2e-05
159,barley,WMF,1.9e-05
159,barley,PE,1.7e-05
160,barley,MN,0.286289
160,barley,MW,2.9e-05
160,barley,MF,1.9e-05
160,barley,WMF,1.7e-05
160,barley,PE,1.8e-05
161,barley,MN,0.284686
161,barley,MW,2e-05
161,barley,MF,2.6e-05
161,barley,WMF,1.6e-05
161,barley,PE,1.5e-05
162,barley,MN,0.27394
162,barley,MW,2.1e-05
162,barley,MF,2.7e-05
162,barley,WMF,2.2e-05
162,barley,PE,1.7e-05
163,barley,MN,0.377645
163,barley,MW,2.6e-05
163,barley,MF,2.5e-05
163,barley,WMF,1.9e-05
163,barley,PE,1.7e-05
164,barley,MN,0.377902
164,barley,MW,2.2e-05
164,barley,MF,1.8e-05
164,barley,WMF,1.8e-05
164,barley,PE,1.9e-05
165,barley,MN,0.380351
165,barley,MW,3.1e-05
165,barley,MF,1.7e-05
165,barley,WMF,1.6e-05
165,barley,PE,1.6e-05
166,barley,MN,1.89955
166,barley,MW,2e-05
166,barley,MF,2.6e-05
166,barley,WMF,2.9e-05
166,barley,PE,2.3e-05
167,barley,MN,0.183853
167,barley,MW,2.4e-05
167,barley,MF,1.6e-05
167,barley,WMF,2.1e-05
167,barley,PE,1.6e-05
168,barley,MN,0.185413
168,barley,MW,1.9e-05
168,barley,MF,1.6e-05
168,barley,WMF,1.7e-05
168,barley,PE,1.9e-05
169,barley,MN,0.174106
169,barley,MW,2.2e-05
169,barley,MF,1.6e-05
169,barley,WMF,2.4e-05
169,barley,PE,1.7e-05
170,barley,MN,0.192353
170,barley,MW,2.4e-05
170,barley,MF,1.8e-05
170,barley,WMF,1.6e-05
170,barley,PE,1.6e-05
171,barley,MN,0.173212
171,barley,MW,2e-05
171,barley,MF,1.5e-05
171,barley,WMF,2.5e-05
171,barley,PE,1.6e-05
172,barley,MN,0.30358
172,barley,MW,2.2e-05
172,barley,MF,1.6e-05
172,barley,WMF,1.8e-05
172,barley,PE,1.7e-05
173,barley,MN,0.299832
173,barley,MW,2.2e-05
173,barley,MF,1.7e-05
173,barley,WMF,2.4e-05
173,barley,PE,1.6e-05
174,barley,MN,0.276305
174,barley,MW,2.9e-05
174,barley,MF,1.7e-05
174,barley,WMF,1.5e-05
174,barley,PE,1.5e-05
175,barley,MN,0.178786
175,barley,MW,3e-05
175,barley,MF,1.6e-05
175,barley,WMF,2.5e-05
175,barley,PE,1.6e-05
176,barley,MN,0.142708
176,barley,MW,2.1e-05
176,barley,MF,1.6e-05
176,barley,WMF,1.7e-05
176,barley,PE,2.5e-05
177,barley,MN,0.161762
177,barley,MW,1.9e-05
177,barley,MF,4.2e-05
