run,bn,heuristic,time
108,alarm,MW,1.4e-05
108,alarm,MF,1.7e-05
108,alarm,WMF,1.6e-05
108,alarm,PE,1.3e-05
109,alarm,MN,0.001262
109,alarm,MW,1.4e-05
109,alarm,MF,1.6e-05
109,alarm,WMF,2.1e-05
109,alarm,PE,1.7e-05
110,alarm,MN,0.001153
110,alarm,MW,1.5e-05
110,alarm,MF,1.6e-05
110,alarm,WMF,1.6e-05
110,alarm,PE,2.3e-05
111,alarm,MN,0.001234
111,alarm,MW,1.6e-05
111,alarm,MF,1.7e-05
111,alarm,WMF,1.6e-05
111,alarm,PE,2e-05
112,alarm,MN,0.001258
112,alarm,MW,1.6e-05
112,alarm,MF,1.5e-05
112,alarm,WMF,3.5e-05
112,alarm,PE,3e-05
113,alarm,MN,0.001339
113,alarm,MW,2.6e-05
113,alarm,MF,2.5e-05
113,alarm,WMF,1.9e-05
113,alarm,PE,2.5e-05
114,alarm,MN,0.001228
114,alarm,MW,2.3e-05
114,alarm,MF,1.6e-05
114,alarm,WMF,1.9e-05
114,alarm,PE,1.5e-05
115,alarm,MN,0.001215
115,alarm,MW,1.4e-05
115,alarm,MF,1.6e-05
115,alarm,WMF,1.6e-05
115,alarm,PE,1.7e-05
116,alarm,MN,0.001216
116,alarm,MW,1.6e-05
116,alarm,MF,3.5e-05
116,alarm,WMF,1.7e-05
116,alarm,PE,2.1e-05
117,alarm,MN,0.001216
117,alarm,MW,1.8e-05
117,alarm,MF,1.7e-05
117,alarm,WMF,2.1e-05
117,alarm,PE,1.5e-05
118,alarm,MN,0.001218
118,alarm,MW,1.6e-05
118,alarm,MF,1.6e-05
118,alarm,WMF,1.4e-05
118,alarm,PE,2.4e-05
119,alarm,MN,0.001256
119,alarm,MW,3.4e-05
119,alarm,MF,1.7e-05
119,alarm,WMF,4.2e-05
119,alarm,PE,1.6e-05
120,alarm,MN,0.001247
120,alarm,MW,1.6e-05
120,alarm,MF,1.6e-05
120,alarm,WMF,3.2e-05
120,alarm,PE,1.4e-05
121,alarm,MN,0.001597
121,alarm,MW,2.2e-05
121,alarm,MF,2.5e-05
121,alarm,WMF,2e-05
121,alarm,PE,1.7e-05
122,alarm,MN,0.001223
122,alarm,MW,3.7e-05
122,alarm,MF,1.7e-05
122,alarm,WMF,1.6e-05
122,alarm,PE,1.6e-05
123,alarm,MN,0.001214
123,alarm,MW,2.1e-05
123,alarm,MF,1.6e-05
123,alarm,WMF,1.5e-05
123,alarm,PE,1.9e-05
124,alarm,MN,0.001278
124,alarm,MW,1.4e-05
124,alarm,MF,1.5e-05
124,alarm,WMF,1.7e-05
124,alarm,PE,1.4e-05
125,alarm,MN,0.00122
125,alarm,MW,1.6e-05
125,alarm,MF,1.7e-05
125,alarm,WMF,1.6e-05
125,alarm,PE,2.2e-05
126,alarm,MN,0.001229
126,alarm,MW,2.4e-05
126,alarm,MF,1.7e-05
126,alarm,WMF,2.8e-05
126,alarm,PE,1.7e-05
127,alarm,MN,0.001233
127,alarm,MW,1.8e-05
127,alarm,MF,2.4e-05
127,alarm,WMF,2.1e-05
127,alarm,PE,3.4e-05
128,alarm,MN,0.001286
128,alarm,MW,3e-05
128,alarm,MF,1.6e-05
128,alarm,WMF,1.6e-05
128,alarm,PE,1.4e-05
129,alarm,MN,0.001513
129,alarm,MW,2e-05
129,alarm,MF,2.2e-05
129,alarm,WMF,1.9e-05
