run,bn,heuristic,time
98,munin,MW,0.00042
98,munin,MF,0.000312
98,munin,WMF,0.000297
98,munin,PE,0.000329
99,munin,MN,0.34866
99,munin,MW,0.000404
99,munin,MF,0.000313
99,munin,WMF,0.00033
99,munin,PE,0.000343
100,munin,MN,0.362372
100,munin,MW,0.000315
100,munin,MF,0.000303
100,munin,WMF,0.000304
100,munin,PE,0.000393
101,munin,MN,0.413751
101,munin,MW,0.00042
101,munin,MF,0.000357
101,munin,WMF,0.000321
101,munin,PE,0.000366
102,munin,MN,0.371967
102,munin,MW,0.000306
102,munin,MF,0.000323
102,munin,WMF,0.00033
102,munin,PE,0.000344
103,munin,MN,0.273298
103,munin,MW,0.000371
103,munin,MF,0.000313
103,munin,WMF,0.000324
103,munin,PE,0.000365
104,munin,MN,0.375679
104,munin,MW,0.000327
104,munin,MF,0.000418
104,munin,WMF,0.000297
104,munin,PE,0.000335
105,munin,MN,0.258718
105,munin,MW,0.000399
105,munin,MF,0.000328
105,munin,WMF,0.000317
105,munin,PE,0.00035
106,munin,MN,0.352818
106,munin,MW,0.000335
106,munin,MF,0.000332
106,munin,WMF,0.000404
106,munin,PE,0.000343
107,munin,MN,0.345165
107,munin,MW,0.000309
107,munin,MF,0.000449
107,munin,WMF,0.000315
107,munin,PE,0.00031
108,munin,MN,0.278126
108,munin,MW,0.000368
108,munin,MF,0.000319
108,munin,WMF,0.000404
108,munin,PE,0.000422
109,munin,MN,0.344168
109,munin,MW,0.000317
109,munin,MF,0.000318
109,munin,WMF,0.00038
109,munin,PE,0.000411
110,munin,MN,0.407891
110,munin,MW,0.000308
110,munin,MF,0.000298
110,munin,WMF,0.000298
110,munin,PE,0.000449
111,munin,MN,0.25398
111,munin,MW,0.00031
111,munin,MF,0.000338
111,munin,WMF,0.000316
111,munin,PE,0.000349
112,munin,MN,0.318617
112,munin,MW,0.000333
112,munin,MF,0.00034
112,munin,WMF,0.000425
112,munin,PE,0.000447
113,munin,MN,0.323673
113,munin,MW,0.000314
113,munin,MF,0.000419
113,munin,WMF,0.000326
113,munin,PE,0.000415
114,munin,MN,0.387289
114,munin,MW,0.000319
